player_id,player_name_last_first,season,team_abbrev,pitch_hand,num_pitches,four_seam_speed,four_seam_spin,four_seam_pct,sinker_speed,sinker_spin,sinker_pct,cutter_speed,cutter_spin,cutter_pct,slider_speed,slider_spin,slider_pct,change_up_speed,change_up_spin,change_up_pct,curve_speed,curve_spin,curve_pct,splitter_speed,splitter_spin,splitter_pct,plate_appearances
534910,"Hahn, Jesse",2020,KC,R,292,95.2,2189,0.01369863,94.9,2267,0.551369863,NULL,NULL,0,82,3017,0.126712329,NULL,NULL,0,78,3169,0.308219178,NULL,NULL,0,65
541640,"Ramírez, Erasmo",2020,NYM,R,195,90.9,2171,0.035897436,90.4,2171,0.41025641,88,2299,0.379487179,NULL,NULL,0,83.8,1704,0.117948718,79.7,2414,0.056410256,NULL,NULL,0,53
542585,"Cisnero, José",2020,DET,R,519,96.3,2412,0.583815029,95.1,2024,0.046242775,NULL,NULL,0,86.7,2508,0.281310212,90.8,1659,0.088631985,NULL,NULL,0,NULL,NULL,0,123
542881,"Anderson, Tyler",2020,SF,L,954,90.3,2304,0.406708595,89.5,2276,0.062893082,85,2415,0.181341719,NULL,NULL,0,80.9,2004,0.330188679,71.9,2334,0.018867925,NULL,NULL,0,260
542882,"Andriese, Matt",2020,LAA,R,500,91.9,2320,0.368,90.7,2120,0.064,85.7,2499,0.082,NULL,NULL,0,86,2148,0.368,80,2710,0.118,NULL,NULL,0,126
542888,"Armstrong, Shawn",2020,BAL,R,237,93.6,2479,0.430379747,NULL,NULL,0,88.6,2621,0.459915612,82,2839,0.109704641,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,57
542914,"Bass, Anthony",2020,TOR,R,385,91.8,2146,0.002597403,94.7,2034,0.54025974,NULL,NULL,0,85.8,2264,0.38961039,NULL,NULL,0,NULL,NULL,0,86.4,1435,0.067532468,100
542947,"Bleier, Richard",2020,MIA,L,218,90,2097,0.004587156,88.8,1963,0.509174312,88.2,1980,0.188073394,78.7,1920,0.243119266,82.8,1674,0.055045872,NULL,NULL,0,NULL,NULL,0,67
542960,"Brach, Brad",2020,NYM,R,250,90.3,2183,0.176,90.4,2201,0.192,87.1,2379,0.316,81.1,2514,0.076,83.3,1869,0.24,NULL,NULL,0,NULL,NULL,0,58
543022,"Chatwood, Tyler",2020,CHC,R,333,94.7,2483,0.075075075,94.2,2493,0.438438438,89.9,2739,0.3003003,NULL,NULL,0,85.4,1803,0.051051051,80.3,2977,0.135135135,NULL,NULL,0,86
543037,"Cole, Gerrit",2020,NYY,R,1203,96.7,2505,0.527847049,NULL,NULL,0,NULL,NULL,0,88.7,2580,0.244389027,88.3,1750,0.055694098,83.4,2803,0.172069825,NULL,NULL,0,288
543056,"Coulombe, Danny",2020,MIN,L,50,89.5,2419,0.38,NULL,NULL,0,NULL,NULL,0,84.9,2619,0.16,NULL,NULL,0,78.2,2676,0.46,NULL,NULL,0,13
543101,"DeSclafani, Anthony",2020,CIN,R,602,94.9,2222,0.332225914,94.8,2045,0.181063123,NULL,NULL,0,86.1,2218,0.323920266,88.4,1543,0.069767442,81.6,1794,0.093023256,NULL,NULL,0,158
543118,"Drake, Oliver",2020,TB,R,171,91.2,2221,0.479532164,NULL,NULL,0,NULL,NULL,0,84.4,1840,0.01754386,NULL,NULL,0,NULL,NULL,0,83.4,1126,0.502923977,45
543135,"Eovaldi, Nathan",2020,BOS,R,748,97.3,2121,0.377005348,NULL,NULL,0,91.2,2300,0.311497326,NULL,NULL,0,NULL,NULL,0,79.6,2110,0.171122995,87.9,1486,0.140374332,199
543208,"Gaviglio, Sam",2020,TOR,R,67,85.9,1949,0.014925373,88,2054,0.492537313,NULL,NULL,0,82.5,2109,0.23880597,83.3,1611,0.044776119,81.5,2180,0.208955224,NULL,NULL,0,17
543219,"Gilmartin, Sean",2020,TB,L,99,86.7,1899,0.232323232,81.2,1997,0.212121212,NULL,NULL,0,78.5,2435,0.272727273,77,1560,0.282828283,NULL,NULL,0,NULL,NULL,0,24
543243,"Gray, Sonny",2020,CIN,R,968,93,2521,0.258264463,92.9,2416,0.272727273,NULL,NULL,0,82.8,2824,0.162190083,89.7,2213,0.030991736,80.8,2954,0.275826446,NULL,NULL,0,235
543272,"Hand, Brad",2020,CLE,L,363,91.4,2453,0.341597796,91.4,2438,0.137741047,NULL,NULL,0,79.6,2385,0.506887052,NULL,NULL,0,76,2368,0.013774105,NULL,NULL,0,86
543294,"Hendricks, Kyle",2020,CHC,R,1162,87.4,1972,0.200689061,87.3,1863,0.342807924,NULL,NULL,0,NULL,NULL,0,79.7,2062,0.290267011,72.1,2810,0.166236003,NULL,NULL,0,315
543339,"Hudson, Daniel",2020,WSH,R,378,96.4,2341,0.759259259,NULL,NULL,0,NULL,NULL,0,86,2531,0.166666667,88.1,2291,0.055555556,74.7,1984,0.018518519,NULL,NULL,0,92
543475,"Lyles, Jordan",2020,TEX,R,993,92.3,2145,0.435045317,91.8,2095,0.040281974,NULL,NULL,0,85.6,2361,0.126888218,86.8,1464,0.099697885,79.7,2501,0.298086606,NULL,NULL,0,266
543483,"Magill, Matt",2020,SEA,R,177,91.9,2363,0.327683616,NULL,NULL,0,NULL,NULL,0,85.8,2618,0.389830508,NULL,NULL,0,82.5,2459,0.282485876,NULL,NULL,0,45
543507,"May, Trevor",2020,MIN,R,411,96.3,2397,0.476885645,96.4,2403,0.04136253,NULL,NULL,0,85.3,2506,0.326034063,87.7,1919,0.155717762,NULL,NULL,0,NULL,NULL,0,96
543548,"Milone, Tommy",2020,ATL,L,697,86.1,2191,0.427546628,86.1,2178,0.025824964,NULL,NULL,0,79.5,2240,0.114777618,78.9,1702,0.390243902,75.1,2427,0.041606887,NULL,NULL,0,181
543557,"Montgomery, Mike",2020,KC,L,97,89.2,1872,0.21875,90.2,1823,0.15625,85,1985,0.302083333,NULL,NULL,0,82.4,1714,0.21875,76.7,2170,0.104166667,NULL,NULL,0,23
543606,"Odorizzi, Jake",2020,MIN,R,283,92.9,2237,0.416961131,NULL,NULL,0,88.6,2214,0.109540636,84.4,2072,0.187279152,NULL,NULL,0,74.9,2154,0.053003534,84.8,1221,0.233215548,60
543699,"Roark, Tanner",2020,TOR,R,901,90.7,2080,0.317425083,90.5,2055,0.223085461,NULL,NULL,0,84.2,2190,0.182019978,81,1517,0.130965594,73.1,2761,0.146503885,NULL,NULL,0,220
543734,"Rusin, Chris",2020,ATL,L,59,NULL,NULL,0,86.7,2294,0.423728814,83.7,2383,0.355932203,81.1,2536,0.118644068,80.5,1792,0.050847458,78.3,2755,0.050847458,NULL,NULL,0,17
543766,"Shaw, Bryan",2020,SEA,R,153,NULL,NULL,0,NULL,NULL,0,92.6,2390,0.620915033,83.2,2627,0.169934641,81.8,1656,0.045751634,80.9,2615,0.163398693,NULL,NULL,0,38
543867,"Turley, Nik",2020,PIT,L,373,94.2,2536,0.554959786,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,76.6,2815,0.445040214,NULL,NULL,0,92
543883,"Vincent, Nick",2020,MIA,R,323,89.1,2336,0.476780186,89.4,2234,0.055727554,87.4,2328,0.346749226,82.8,2467,0.040247678,83.1,1692,0.080495356,NULL,NULL,0,NULL,NULL,0,92
543901,"Weber, Ryan",2020,BOS,R,645,87.2,2138,0.010852713,88.6,2023,0.508527132,86,2121,0.085271318,NULL,NULL,0,81.6,1801,0.178294574,76.8,2309,0.217054264,NULL,NULL,0,185
544727,"Familia, Jeurys",2020,NYM,R,455,97.2,2298,0.142857143,96.4,2192,0.454945055,NULL,NULL,0,89.6,2318,0.287912088,NULL,NULL,0,85,2191,0.002197802,91,1347,0.112087912,120
544928,"Lyons, Tyler",2020,NYY,L,29,87.8,1982,0.551724138,NULL,NULL,0,NULL,NULL,0,77.1,2314,0.310344828,82.8,1419,0.137931034,NULL,NULL,0,NULL,NULL,0,10
544931,"Strasburg, Stephen",2020,WSH,R,85,91.8,2127,0.317647059,92.2,2126,0.117647059,NULL,NULL,0,NULL,NULL,0,87,1810,0.235294118,79.3,2783,0.329411765,NULL,NULL,0,23
545064,"Díaz, Jairo",2020,COL,R,364,95.2,2170,0.21978022,95,2105,0.35989011,NULL,NULL,0,85.2,2350,0.42032967,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,106
545333,"Bauer, Trevor",2020,CIN,R,1165,93.5,2779,0.473819742,94,2780,0.003433476,85,2908,0.197424893,80.7,2951,0.164806867,85,1731,0.003433476,79.7,2926,0.157081545,NULL,NULL,0,278
547179,"Lorenzen, Michael",2020,CIN,R,608,96.8,2536,0.330592105,95.8,2454,0.075657895,92.7,2541,0.175986842,85,2527,0.174342105,86.7,2149,0.177631579,82.6,2442,0.065789474,NULL,NULL,0,147
547888,"Tanaka, Masahiro",2020,NYY,R,769,92.3,2235,0.240572172,91.5,2117,0.075422627,NULL,NULL,0,84,2283,0.377113134,NULL,NULL,0,75,2370,0.058517555,87.1,1586,0.248374512,197
547942,"Kim, Kwang Hyun",2020,STL,L,613,89.9,2157,0.486928105,NULL,NULL,0,NULL,NULL,0,83.2,2147,0.312091503,80.3,1597,0.08496732,70.3,2138,0.116013072,NULL,NULL,0,154
547943,"Ryu, Hyun Jin",2020,TOR,L,1132,89.8,1996,0.241166078,89.2,1952,0.106007067,85.5,2026,0.24204947,NULL,NULL,0,79.6,1478,0.278268551,72.4,2539,0.132508834,NULL,NULL,0,275
547973,"Chapman, Aroldis",2020,NYY,L,199,97.8,2451,0.72361809,100.5,2534,0.045226131,NULL,NULL,0,85.1,2342,0.216080402,NULL,NULL,0,NULL,NULL,0,91.1,826,0.015075377,45
548384,"Raley, Brooks",2020,HOU,L,336,90.1,2405,0.119047619,90.1,2444,0.113095238,86.7,2559,0.455357143,81.9,2828,0.172619048,84.4,1957,0.032738095,78.5,2958,0.107142857,NULL,NULL,0,84
548389,"Stripling, Ross",2020,TOR,R,815,91.7,2275,0.435582822,91.6,2334,0.003680982,NULL,NULL,0,85.8,2499,0.148466258,84.6,1700,0.173006135,78.7,2652,0.239263804,NULL,NULL,0,220
552640,"Kittredge, Andrew",2020,TB,R,115,94.7,2394,0.026086957,94,2368,0.452173913,NULL,NULL,0,86.9,2824,0.460869565,85.2,1203,0.060869565,NULL,NULL,0,NULL,NULL,0,31
554340,"García, Yimi",2020,MIA,R,241,94.4,2569,0.493775934,NULL,NULL,0,NULL,NULL,0,87.8,2580,0.294605809,87.8,1854,0.10373444,82.1,2715,0.107883817,NULL,NULL,0,60
554430,"Wheeler, Zack",2020,PHI,R,1078,96.9,2336,0.421150278,96.6,2206,0.236549165,NULL,NULL,0,89.8,2399,0.158627087,90.1,1641,0.082560297,80.1,2621,0.101113173,NULL,NULL,0,288
554431,"Matzek, Tyler",2020,ATL,L,483,94.3,2356,0.619047619,NULL,NULL,0,89.6,2717,0.095238095,82.9,2934,0.209109731,NULL,NULL,0,79.1,2966,0.076604555,NULL,NULL,0,121
570240,"Peña, Félix",2020,LAA,R,460,93.9,2133,0.065217391,94.5,2210,0.419565217,NULL,NULL,0,84.7,2472,0.304347826,86.6,1892,0.210869565,NULL,NULL,0,NULL,NULL,0,115
570257,"Rodríguez, Joely",2020,TEX,L,234,94.2,2091,0.282051282,94.9,2054,0.393162393,NULL,NULL,0,87.7,2126,0.025641026,89.2,1075,0.299145299,NULL,NULL,0,NULL,NULL,0,52
570488,"Valdez, Phillips",2020,BOS,R,509,NULL,NULL,0,92.2,2403,0.451866405,NULL,NULL,0,81.5,2428,0.058939096,85,1955,0.489194499,NULL,NULL,0,NULL,NULL,0,137
570560,"Sánchez, Yolmer",2020,CWS,R,13,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,58.2,1358,1,NULL,NULL,0,4
570632,"Ureña, José",2020,MIA,R,396,95.6,2161,0.189393939,95.3,2177,0.416666667,NULL,NULL,0,85.6,2375,0.323232323,90.4,1724,0.070707071,NULL,NULL,0,NULL,NULL,0,104
570663,"Robles, Hansel",2020,LAA,R,317,95.4,2320,0.454258675,95.6,2522,0.063091483,NULL,NULL,0,88.8,2325,0.119873817,88.1,1456,0.362776025,NULL,NULL,0,NULL,NULL,0,80
570666,"Cessa, Luis",2020,NYY,R,360,93.7,2289,0.169444444,93.5,2193,0.141666667,NULL,NULL,0,83.7,2514,0.544444444,87.5,1649,0.125,80.4,2540,0.019444444,NULL,NULL,0,93
571510,"Boyd, Matthew",2020,DET,L,1086,91.7,2305,0.502762431,90.5,2255,0.023941068,NULL,NULL,0,79.3,2324,0.226519337,79.1,1900,0.172191529,74.1,2506,0.074585635,NULL,NULL,0,271
571521,"Brothers, Rex",2020,CHC,L,76,95.2,2298,0.5,96.1,2229,0.026315789,NULL,NULL,0,87.1,2231,0.473684211,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,15
571578,"Corbin, Patrick",2020,WSH,L,1068,90.2,2158,0.172284644,90.1,2096,0.348314607,NULL,NULL,0,79.2,2241,0.402621723,77.7,1550,0.056179775,65,1852,0.020599251,NULL,NULL,0,295
571602,"Davidson, Matt",2020,CIN,R,46,80.1,1832,0.152173913,84.2,1911,0.652173913,NULL,NULL,0,NULL,NULL,0,69.1,1544,0.086956522,67.7,2296,0.108695652,NULL,NULL,0,15
571616,"Dermody, Matt",2020,CHC,L,9,NULL,NULL,0,94.3,2219,0.444444444,NULL,NULL,0,83.9,2195,0.222222222,83,1370,0.333333333,NULL,NULL,0,NULL,NULL,0,3
571656,"Farmer, Buck",2020,DET,R,341,93.2,2276,0.527859238,NULL,NULL,0,NULL,NULL,0,81.7,2761,0.146627566,87.3,1696,0.325513196,NULL,NULL,0,NULL,NULL,0,89
571666,"Fiers, Mike",2020,OAK,R,916,88,2158,0.323144105,88.2,2140,0.118995633,NULL,NULL,0,84.3,2283,0.274017467,82.1,1862,0.161572052,72.6,2675,0.122270742,NULL,NULL,0,257
571670,"Floro, Dylan",2020,LAD,R,371,93.3,2238,0.040431267,93.4,2248,0.428571429,NULL,NULL,0,88,2098,0.315363881,86.2,1927,0.215633423,NULL,NULL,0,NULL,NULL,0,98
571676,"Frankoff, Seth",2020,SEA,R,68,92.8,2287,0.323529412,NULL,NULL,0,NULL,NULL,0,88.6,2351,0.264705882,84.5,2116,0.367647059,78.5,2308,0.044117647,NULL,NULL,0,16
571704,"Giles, Ken",2020,TOR,R,69,93.1,2149,0.420289855,NULL,NULL,0,NULL,NULL,0,84.2,2080,0.579710145,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,19
571710,"Givens, Mychal",2020,COL,R,415,94.7,2416,0.648192771,89.7,2173,0.002409639,NULL,NULL,0,84.9,2531,0.142168675,83,2135,0.207228916,NULL,NULL,0,NULL,NULL,0,93
571735,"Hale, David",2020,PHI,R,282,92.8,2279,0.443262411,92.4,2159,0.088652482,NULL,NULL,0,NULL,NULL,0,82.6,1634,0.312056738,81.6,2293,0.156028369,NULL,NULL,0,75
571760,"Heaney, Andrew",2020,LAA,L,1085,91.5,2436,0.577880184,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,83,2005,0.174193548,79.2,2550,0.247926267,NULL,NULL,0,279
571788,"Holt, Brock",2020,WSH,R,32,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,82.2,2145,0.161290323,68,1775,0.838709677,NULL,NULL,0,10
571858,"Kline, Branden",2020,BAL,R,88,95.1,2055,0.602272727,NULL,NULL,0,NULL,NULL,0,84.2,2206,0.159090909,86.6,1322,0.238636364,NULL,NULL,0,NULL,NULL,0,20
571901,"Loup, Aaron",2020,TB,L,341,NULL,NULL,0,92,2159,0.498533724,85.4,2428,0.31085044,NULL,NULL,0,80.6,2020,0.08797654,77.6,2542,0.102639296,NULL,NULL,0,96
571927,"Matz, Steven",2020,NYM,L,633,NULL,NULL,0,94.5,2230,0.537124803,NULL,NULL,0,89.6,2151,0.047393365,84.8,2276,0.265402844,77.7,2426,0.150078989,NULL,NULL,0,142
571948,"Milner, Hoby",2020,LAA,L,247,NULL,NULL,0,87.9,1981,0.565957447,NULL,NULL,0,NULL,NULL,0,79.2,1754,0.021276596,78.1,1821,0.412765957,NULL,NULL,0,59
571974,"Murphy, John Ryan",2020,PIT,R,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
572020,"Paxton, James",2020,NYY,L,356,92.1,2226,0.56741573,NULL,NULL,0,85.4,2028,0.148876404,NULL,NULL,0,82,2220,0.126404494,79.7,2120,0.157303371,NULL,NULL,0,90
572021,"Pazos, James",2020,COL,L,131,NULL,NULL,0,92.1,1995,0.687022901,NULL,NULL,0,79.8,2245,0.27480916,85.9,1957,0.038167939,NULL,NULL,0,NULL,NULL,0,29
572070,"Richards, Garrett",2020,SD,R,788,95.1,2626,0.46319797,95.2,2573,0.083756345,NULL,NULL,0,88.5,2893,0.378172589,NULL,NULL,0,80,3299,0.074873096,NULL,NULL,0,213
572096,"Rosenthal, Trevor",2020,SD,R,381,97.9,2454,0.674540682,98.7,2487,0.036745407,NULL,NULL,0,87.5,2395,0.204724409,87.8,1579,0.083989501,NULL,NULL,0,NULL,NULL,0,91
572125,"Selman, Sam",2020,SF,L,361,91.2,2476,0.404432133,91.3,2355,0.005540166,NULL,NULL,0,80,2572,0.590027701,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,82
572143,"Smith, Burch",2020,OAK,R,153,94.4,2444,0.718954248,NULL,NULL,0,NULL,NULL,0,83,2421,0.006535948,83,1928,0.130718954,79.7,2503,0.14379085,NULL,NULL,0,44
572193,"Tepera, Ryan",2020,CHC,R,369,93.5,2299,0.143631436,94,2278,0.317073171,87.7,2394,0.436314363,82.3,2357,0.051490515,85,1098,0.051490515,NULL,NULL,0,NULL,NULL,0,89
572362,"Erlin, Robbie",2020,ATL,L,461,89.3,2262,0.557483731,90.2,2303,0.00867679,NULL,NULL,0,NULL,NULL,0,82.9,1508,0.160520607,75.9,2590,0.273318872,NULL,NULL,0,122
572383,"Moran, Brian",2020,MIA,L,110,81.8,2303,0.609090909,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,70.1,2350,0.390909091,NULL,NULL,0,26
572703,"Bard, Luke",2020,LAA,R,79,94,2720,0.455696203,NULL,NULL,0,NULL,NULL,0,85.5,2909,0.493670886,88.1,1870,0.050632911,NULL,NULL,0,NULL,NULL,0,23
572888,"Greene, Shane",2020,ATL,R,398,92.8,2293,0.01758794,92,2143,0.376884422,87.3,2446,0.253768844,80.5,2504,0.218592965,86,1560,0.133165829,NULL,NULL,0,NULL,NULL,0,109
572955,"Johnson, Pierce",2020,SD,R,310,95.5,2130,0.025806452,96.3,2321,0.432258065,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,84.8,2969,0.541935484,NULL,NULL,0,80
572971,"Keuchel, Dallas",2020,CWS,L,960,88.3,2218,0.022916667,87.2,2089,0.322916667,84.8,2206,0.309375,75.8,2280,0.065625,78.6,1705,0.279166667,NULL,NULL,0,NULL,NULL,0,257
573009,"Mantiply, Joe",2020,ARI,L,57,91.9,2426,0.192982456,90.4,2336,0.280701754,NULL,NULL,0,NULL,NULL,0,83.7,1800,0.070175439,81.3,2542,0.456140351,NULL,NULL,0,15
573046,"Morin, Mike",2020,MIA,R,41,91.9,2159,0.097560976,92,2111,0.56097561,NULL,NULL,0,80.1,2053,0.048780488,74.9,1500,0.292682927,NULL,NULL,0,NULL,NULL,0,12
573109,"Ramos, AJ",2020,COL,R,66,91.3,2474,0.287878788,90.6,2125,0.090909091,86.9,2399,0.318181818,79.6,2694,0.151515152,84.1,1638,0.151515152,NULL,NULL,0,NULL,NULL,0,15
573124,"Rogers, Taylor",2020,MIN,L,358,94.4,2166,0.011173184,94.6,2139,0.533519553,NULL,NULL,0,81.2,2608,0.432960894,NULL,NULL,0,77.6,2734,0.022346369,NULL,NULL,0,91
573204,"Thielbar, Caleb",2020,MIN,L,371,89.8,2421,0.544474394,NULL,NULL,0,78.8,2494,0.037735849,77.5,2502,0.164420485,NULL,NULL,0,68.7,2556,0.253369272,NULL,NULL,0,82
576397,"Gyorko, Jedd",2020,MIL,R,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
579328,"Kikuchi, Yusei",2020,SEA,L,795,95,2178,0.377358491,NULL,NULL,0,92.1,2256,0.4,83.3,2347,0.159748428,86.8,1453,0.062893082,NULL,NULL,0,NULL,NULL,0,194
580792,"Goody, Nick",2020,TEX,R,246,91.6,2196,0.430894309,NULL,NULL,0,NULL,NULL,0,81.5,2329,0.569105691,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,55
592094,"Adam, Jason",2020,CHC,R,260,94.8,2728,0.534615385,NULL,NULL,0,NULL,NULL,0,82.5,2876,0.203846154,89.6,1982,0.153846154,79.3,2749,0.107692308,NULL,NULL,0,58
592135,"Bedrosian, Cam",2020,LAA,R,241,92.2,2357,0.526970954,NULL,NULL,0,NULL,NULL,0,81.2,2536,0.460580913,NULL,NULL,0,NULL,NULL,0,84.9,1930,0.012448133,58
592145,"Biddle, Jesse",2020,CIN,L,20,95.5,2516,0.4,96.2,2550,0.05,NULL,NULL,0,85.3,2594,0.3,NULL,NULL,0,80.4,2709,0.25,NULL,NULL,0,4
592165,"Brennan, Brandon",2020,SEA,R,117,93.2,2135,0.076923077,92.9,2175,0.435897436,NULL,NULL,0,86,1941,0.111111111,83.6,1664,0.376068376,NULL,NULL,0,NULL,NULL,0,33
592169,"Brice, Austin",2020,BOS,R,359,93.8,2251,0.3454039,93.5,2083,0.270194986,NULL,NULL,0,NULL,NULL,0,88.5,1733,0.011142061,81.7,2692,0.373259053,NULL,NULL,0,87
592222,"Claudio, Alex",2020,MIL,L,331,85.8,2014,0.048338369,85.9,1902,0.344410876,NULL,NULL,0,76.4,2227,0.226586103,72.8,2082,0.380664653,NULL,NULL,0,NULL,NULL,0,81
592229,"Covey, Dylan",2020,BOS,R,215,92.1,1927,0.209302326,92,1991,0.195348837,NULL,NULL,0,86.1,2131,0.334883721,84.4,1073,0.158139535,80.8,2454,0.102325581,NULL,NULL,0,60
592233,"Crichton, Stefan",2020,ARI,R,402,91.9,1930,0.014925373,92.3,1985,0.604477612,NULL,NULL,0,NULL,NULL,0,86.4,1910,0.009950249,77.8,2584,0.370646766,NULL,NULL,0,109
592254,"De León, José",2020,CIN,R,140,NULL,NULL,0,95,2107,0.692857143,NULL,NULL,0,83,2488,0.085714286,86,1838,0.221428571,NULL,NULL,0,NULL,NULL,0,35
592314,"Foltynewicz, Mike",2020,ATL,R,70,90.9,2137,0.214285714,89.9,2089,0.228571429,NULL,NULL,0,79.2,2397,0.314285714,83.8,1962,0.128571429,74.1,2379,0.114285714,NULL,NULL,0,16
592332,"Gausman, Kevin",2020,SF,R,975,95.1,2313,0.510769231,NULL,NULL,0,NULL,NULL,0,81.9,2353,0.067692308,84.3,1895,0.144615385,NULL,NULL,0,84.1,1658,0.276923077,245
592346,"González, Chi Chi",2020,COL,R,347,92.3,2364,0.452449568,92,2303,0.132564841,87.5,2431,0.155619597,85,2397,0.054755043,87,1840,0.135446686,80.8,2500,0.069164265,NULL,NULL,0,91
592351,"Gray, Jon",2020,COL,R,658,94,2148,0.483282675,94,2108,0.010638298,NULL,NULL,0,86.3,2373,0.291793313,86.5,1550,0.130699088,77.8,2575,0.083586626,NULL,NULL,0,174
592390,"Hembree, Heath",2020,PHI,R,363,93.9,2501,0.578512397,NULL,NULL,0,NULL,NULL,0,87.6,2729,0.325068871,NULL,NULL,0,81,2725,0.096418733,NULL,NULL,0,90
592407,"Holaday, Bryan",2020,BAL,R,13,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,72.4,1872,0.4,NULL,NULL,0,60.5,1930,0.6,NULL,NULL,0,3
592426,"Jackson, Luke",2020,ATL,R,488,94.4,2249,0.356557377,NULL,NULL,0,89.8,2441,0.012295082,86.4,2450,0.43647541,NULL,NULL,0,83.3,2491,0.194672131,NULL,NULL,0,132
592454,"Kahnle, Tommy",2020,NYY,R,20,97.4,2211,0.35,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,90.3,1434,0.65,NULL,NULL,0,NULL,NULL,0,6
592464,"Kickham, Mike",2020,BOS,L,262,89.3,2359,0.15648855,90.5,2394,0.030534351,NULL,NULL,0,85.2,2403,0.5,82.8,1715,0.003816794,78.5,2459,0.309160305,NULL,NULL,0,70
592473,"Kolarek, Adam",2020,LAD,L,252,91.2,2166,0.03968254,89.1,2151,0.797619048,NULL,NULL,0,77.6,1877,0.091269841,81.5,2180,0.071428571,NULL,NULL,0,NULL,NULL,0,72
592499,"Lewicki, Artie",2020,ARI,R,57,93.4,2009,0.333333333,NULL,NULL,0,NULL,NULL,0,86.4,2356,0.49122807,87.7,1426,0.070175439,79.8,2286,0.105263158,NULL,NULL,0,18
592612,"Osich, Josh",2020,CHC,L,304,92.3,2272,0.226973684,92.6,2313,0.138157895,87.2,2212,0.483552632,76.9,2208,0.151315789,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,86
592644,"Plutko, Adam",2020,CLE,R,446,91,2293,0.502242152,NULL,NULL,0,86.7,2448,0.304932735,81.1,2629,0.02690583,84.3,1635,0.044843049,76.9,2950,0.121076233,NULL,NULL,0,116
592662,"Ray, Robbie",2020,TOR,L,1064,93.9,2420,0.472744361,93.4,2343,0.036654135,NULL,NULL,0,86.5,2378,0.304511278,89.5,2305,0.028195489,83.5,2176,0.157894737,NULL,NULL,0,251
592741,"Shreve, Chasen",2020,NYM,L,422,91.7,2399,0.511848341,NULL,NULL,0,NULL,NULL,0,79.8,2377,0.08056872,NULL,NULL,0,NULL,NULL,0,83.3,1252,0.407582938,102
592761,"Smith, Caleb",2020,ARI,L,267,92.1,2498,0.513108614,NULL,NULL,0,NULL,NULL,0,83.4,2526,0.265917603,81.8,1930,0.146067416,77.2,2705,0.074906367,NULL,NULL,0,60
592767,"Smyly, Drew",2020,SF,L,482,93.8,2249,0.456431535,NULL,NULL,0,89.3,2296,0.178423237,NULL,NULL,0,NULL,NULL,0,80,2153,0.365145228,NULL,NULL,0,111
592773,"Stanek, Ryne",2020,MIA,R,189,95.8,2320,0.439153439,NULL,NULL,0,NULL,NULL,0,88.5,2326,0.380952381,NULL,NULL,0,NULL,NULL,0,88.4,1330,0.17989418,48
592804,"Thornburg, Tyler",2020,CIN,R,147,93,2601,0.578231293,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,83.8,1510,0.204081633,76.6,2822,0.217687075,NULL,NULL,0,32
592811,"Triggs, Andrew",2020,BOS,R,165,86.8,2282,0.006060606,88.2,2283,0.436363636,NULL,NULL,0,82.8,2421,0.315151515,NULL,NULL,0,75.9,2538,0.242424242,NULL,NULL,0,39
592826,"Velasquez, Vince",2020,PHI,R,650,93.7,2435,0.527692308,93.2,2239,0.047692308,NULL,NULL,0,86.5,2493,0.12,88.2,1580,0.143076923,82.8,2387,0.161538462,NULL,NULL,0,154
592833,"Wahl, Bobby",2020,MIL,R,38,93.8,2288,0.5,NULL,NULL,0,NULL,NULL,0,81.9,2298,0.5,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,11
592836,"Walker, Taijuan",2020,TOR,R,884,93.2,2143,0.383219955,93.1,2050,0.113378685,NULL,NULL,0,85.2,2435,0.215419501,NULL,NULL,0,74.6,2454,0.100907029,89,1694,0.18707483,225
592858,"Wick, Rowan",2020,CHC,R,304,94.9,2346,0.529605263,NULL,NULL,0,91.8,2330,0.128289474,NULL,NULL,0,NULL,NULL,0,76.7,2718,0.342105263,NULL,NULL,0,74
